rental_id,asset_id,site_id,operator_id,check_out_date,expected_return_date,actual_return_date,rental_days,synthetic_daily_rate,rental_status
RNT00968,EQX0111,SITE001,OP022,2025-03-28,2025-04-04,2025-04-03,7,1243.77,COMPLETED
RNT00969,EQX0097,SITE007,OP050,2026-01-28,2026-02-04,2026-02-08,7,1102.02,OVERDUE_RETURN
RNT00970,EQX0022,SITE004,OP037,2025-12-20,2025-12-23,2025-12-24,3,1139.46,OVERDUE_RETURN
RNT00971,EQX0015,SITE001,OP011,2026-04-21,2026-05-12,2026-05-16,21,562.74,OVERDUE_RETURN
RNT00972,EQX0096,SITE013,OP060,2026-06-30,2026-07-07,2026-07-10,7,1048.06,OVERDUE_RETURN
RNT00973,EQX0050,SITE008,OP017,2025-05-29,2025-06-28,2025-07-01,30,195.07,OVERDUE_RETURN
RNT00974,EQX0119,SITE013,OP029,2026-01-27,2026-03-13,2026-03-15,45,1401.44,OVERDUE_RETURN
RNT00975,EQX0088,SITE001,OP007,2026-06-29,2026-08-13,2026-08-15,45,1394.35,OVERDUE_RETURN
RNT00976,EQX0056,SITE010,OP059,2025-10-07,2025-10-21,2025-10-22,14,519.2,OVERDUE_RETURN
RNT00977,EQX0013,SITE005,OP042,2026-02-05,2026-02-26,2026-02-26,21,1112.58,COMPLETED
RNT00978,EQX0076,SITE013,OP013,2026-06-17,2026-07-01,2026-06-30,14,577.85,COMPLETED
RNT00979,EQX0002,SITE011,OP001,2025-03-11,2025-03-14,2025-03-17,3,304.08,OVERDUE_RETURN
RNT00980,EQX0014,SITE011,OP029,2025-12-26,2026-01-02,2026-01-03,7,499.91,OVERDUE_RETURN
RNT00981,EQX0005,SITE001,OP040,2025-04-05,2025-04-08,2025-04-08,3,1387.12,COMPLETED
RNT00982,EQX0082,SITE002,OP046,2025-05-03,2025-05-06,2025-05-05,3,657.47,COMPLETED
RNT00983,EQX0098,SITE015,OP042,2025-07-09,2025-07-12,2025-07-11,3,501.74,COMPLETED
RNT00984,EQX0060,SITE011,OP060,2025-03-19,2025-05-03,2025-05-07,45,1351.82,OVERDUE_RETURN
RNT00985,EQX0036,SITE013,OP028,2025-11-28,2025-12-12,2025-12-11,14,1171.53,COMPLETED
RNT00986,EQX0036,SITE013,OP004,2026-01-27,2026-02-17,2026-02-19,21,1444.87,OVERDUE_RETURN
RNT00987,EQX0034,SITE014,OP017,2025-07-02,2025-07-23,2025-07-21,21,804.49,COMPLETED
RNT00988,EQX0119,SITE004,OP040,2026-02-07,2026-02-14,2026-02-18,7,317.71,OVERDUE_RETURN
RNT00989,EQX0070,SITE013,OP028,2025-08-12,2025-09-11,2025-09-09,30,1339.01,COMPLETED
RNT00990,EQX0092,SITE005,OP007,2025-02-05,2025-02-08,2025-02-06,3,905.61,COMPLETED
RNT00991,EQX0033,SITE013,OP029,2025-01-20,2025-02-10,2025-02-09,21,1009.14,COMPLETED
RNT00992,EQX0001,SITE015,OP003,2026-02-04,2026-02-18,2026-02-17,14,1069.07,COMPLETED
RNT00993,EQX0116,SITE007,OP037,2025-01-04,2025-02-03,2025-02-07,30,787.24,OVERDUE_RETURN
RNT00994,EQX0052,SITE014,OP047,2025-03-13,2025-04-12,2025-04-12,30,184.2,COMPLETED
RNT00995,EQX0089,SITE014,OP050,2026-05-09,2026-05-12,2026-05-17,3,1367.5,OVERDUE_RETURN
RNT00996,EQX0046,SITE006,OP044,2025-11-07,2025-11-28,2025-11-25,21,982.99,COMPLETED
RNT00997,EQX0083,SITE002,OP024,2026-07-02,2026-08-31,2026-09-02,60,282.18,OVERDUE_RETURN
RNT00998,EQX0059,SITE013,OP050,2025-10-24,2025-12-08,2025-12-08,45,404.31,COMPLETED
RNT00999,EQX0006,SITE007,OP043,2025-07-15,2025-07-29,2025-08-01,14,1318.51,OVERDUE_RETURN
RNT01000,EQX0081,SITE012,OP023,2026-05-14,2026-05-17,2026-05-21,3,1113.86,OVERDUE_RETURN
RNT01001,EQX0018,SITE001,OP013,2025-01-26,2025-03-12,2025-03-12,45,801.33,COMPLETED
RNT01002,EQX0009,SITE013,OP035,2025-11-12,2025-12-03,2025-12-08,21,1405.49,OVERDUE_RETURN
RNT01003,EQX0104,SITE008,OP002,2025-02-07,2025-02-21,2025-02-18,14,608.9,COMPLETED
RNT01004,EQX0093,SITE001,OP026,2025-05-02,2025-05-09,2025-05-14,7,762.13,OVERDUE_RETURN
RNT01005,EQX0087,SITE014,OP056,2026-07-04,2026-07-11,2026-07-11,7,1354.52,COMPLETED
RNT01006,EQX0005,SITE012,OP010,2026-05-16,2026-06-30,2026-06-27,45,778.45,COMPLETED
RNT01007,EQX0118,SITE010,OP003,2025-09-06,2025-10-21,2025-10-20,45,198.24,COMPLETED
RNT01008,EQX0081,SITE001,OP058,2025-11-11,2026-01-10,2026-01-08,60,759.35,COMPLETED
RNT01009,EQX0022,SITE014,OP038,2025-03-07,2025-05-06,2025-05-04,60,325.01,COMPLETED
RNT01010,EQX0077,SITE013,OP040,2025-08-14,2025-08-17,2025-08-17,3,721.29,COMPLETED
RNT01011,EQX0104,SITE014,OP048,2026-02-16,2026-03-02,2026-02-28,14,1419.33,COMPLETED
RNT01012,EQX0074,SITE009,OP009,2025-11-26,2026-01-25,2026-01-25,60,1150.57,COMPLETED
RNT01013,EQX0076,SITE003,OP022,2025-03-06,2025-03-09,2025-03-10,3,359.37,OVERDUE_RETURN
RNT01014,EQX0054,SITE003,OP045,2026-01-14,2026-02-13,2026-02-12,30,737.1,COMPLETED
RNT01015,EQX0119,SITE010,OP003,2025-05-17,2025-05-20,2025-05-23,3,1167.63,OVERDUE_RETURN
RNT01016,EQX0003,SITE015,OP032,2025-03-24,2025-03-27,2025-03-24,3,407.85,COMPLETED
RNT01017,EQX0012,SITE012,OP042,2025-10-18,2025-11-08,2025-11-12,21,1059.3,OVERDUE_RETURN
RNT01018,EQX0027,SITE003,OP041,2025-10-05,2025-11-04,2025-11-08,30,703.28,OVERDUE_RETURN
RNT01019,EQX0023,SITE010,OP045,2025-02-08,2025-03-10,2025-03-09,30,1090.84,COMPLETED
RNT01020,EQX0079,SITE002,OP041,2025-11-05,2025-11-19,2025-11-22,14,185.8,OVERDUE_RETURN
RNT01021,EQX0031,SITE004,OP008,2026-06-27,2026-06-30,2026-07-02,3,1275.67,OVERDUE_RETURN
RNT01022,EQX0070,SITE009,OP015,2026-04-21,2026-06-20,2026-06-20,60,531.06,COMPLETED
RNT01023,EQX0025,SITE002,OP051,2025-06-02,2025-07-17,2025-07-21,45,811.84,OVERDUE_RETURN
RNT01024,EQX0021,SITE011,OP060,2025-02-14,2025-02-17,2025-02-19,3,542.03,OVERDUE_RETURN
RNT01025,EQX0056,SITE005,OP022,2026-04-10,2026-04-13,2026-04-11,3,1120.33,COMPLETED
RNT01026,EQX0119,SITE009,OP012,2025-06-11,2025-08-10,2025-08-07,60,796.03,COMPLETED
RNT01027,EQX0015,SITE002,OP058,2025-08-29,2025-10-13,2025-10-17,45,932.74,OVERDUE_RETURN
RNT01028,EQX0042,SITE007,OP013,2025-11-30,2025-12-07,2025-12-05,7,594.19,COMPLETED
RNT01029,EQX0013,SITE004,OP048,2026-02-27,2026-04-28,2026-04-28,60,656.93,COMPLETED
RNT01030,EQX0029,SITE002,OP031,2026-05-12,2026-05-15,2026-05-18,3,364.08,OVERDUE_RETURN
RNT01031,EQX0119,SITE010,OP030,2025-07-02,2025-07-23,2025-07-25,21,353.23,OVERDUE_RETURN
RNT01032,EQX0093,SITE004,OP041,2026-01-03,2026-01-17,2026-01-17,14,606.58,COMPLETED
RNT01033,EQX0005,SITE012,OP037,2025-03-03,2025-03-17,2025-03-16,14,321.11,COMPLETED
RNT01034,EQX0060,SITE008,OP027,2025-06-25,2025-08-24,2025-08-26,60,459.21,OVERDUE_RETURN
RNT01035,EQX0038,SITE010,OP011,2025-06-24,2025-07-24,2025-07-29,30,1265.86,OVERDUE_RETURN
RNT01036,EQX0012,SITE007,OP055,2026-06-19,2026-07-10,2026-07-10,21,931.31,COMPLETED
RNT01037,EQX0108,SITE008,OP018,2025-01-15,2025-03-01,2025-03-04,45,1114.95,OVERDUE_RETURN
RNT01038,EQX0032,SITE004,OP021,2026-03-21,2026-04-20,2026-04-20,30,1312.61,COMPLETED
RNT01039,EQX0076,SITE003,OP059,2025-01-06,2025-01-27,2025-01-24,21,230.87,COMPLETED
RNT01040,EQX0061,SITE012,OP050,2026-06-01,2026-06-04,2026-06-07,3,854.52,OVERDUE_RETURN
RNT01041,EQX0062,SITE013,OP052,2025-04-11,2025-05-02,2025-05-06,21,485.45,OVERDUE_RETURN
RNT01042,EQX0072,SITE013,OP001,2026-02-21,2026-02-28,2026-02-27,7,635.18,COMPLETED
RNT01043,EQX0031,SITE011,OP006,2025-01-17,2025-02-07,2025-02-08,21,385.49,OVERDUE_RETURN
RNT01044,EQX0059,SITE014,OP037,2025-01-25,2025-02-15,2025-02-19,21,1160.23,OVERDUE_RETURN
RNT01045,EQX0112,SITE012,OP026,2025-07-09,2025-09-07,2025-09-09,60,976.05,OVERDUE_RETURN
RNT01046,EQX0091,SITE011,OP001,2025-03-14,2025-04-04,2025-04-06,21,854.27,OVERDUE_RETURN
RNT01047,EQX0038,SITE007,OP049,2025-10-04,2025-11-18,2025-11-23,45,910.54,OVERDUE_RETURN
RNT01048,EQX0027,SITE013,OP044,2025-03-24,2025-04-23,2025-04-25,30,1114.42,OVERDUE_RETURN
RNT01049,EQX0008,SITE009,OP059,2026-01-08,2026-01-11,2026-01-09,3,666.35,COMPLETED
RNT01050,EQX0060,SITE010,OP003,2026-01-10,2026-01-24,2026-01-23,14,1003.18,COMPLETED
RNT01051,EQX0091,SITE002,OP036,2025-07-29,2025-08-05,2025-08-07,7,483.06,OVERDUE_RETURN
RNT01052,EQX0015,SITE011,OP031,2025-08-03,2025-10-02,2025-10-02,60,586.99,COMPLETED
RNT01053,EQX0115,SITE005,OP033,2026-03-10,2026-03-24,2026-03-21,14,260.48,COMPLETED
RNT01054,EQX0045,SITE008,OP032,2026-05-29,2026-06-28,2026-06-26,30,777.11,COMPLETED
RNT01055,EQX0069,SITE011,OP053,2026-06-30,2026-07-14,2026-07-18,14,968.61,OVERDUE_RETURN
RNT01056,EQX0103,SITE011,OP045,2025-03-09,2025-03-16,2025-03-20,7,290.88,OVERDUE_RETURN
RNT01057,EQX0051,SITE015,OP012,2025-10-23,2025-10-26,2025-10-24,3,389.25,COMPLETED
RNT01058,EQX0015,SITE012,OP010,2026-05-24,2026-05-31,2026-05-31,7,841.27,COMPLETED
RNT01059,EQX0081,SITE001,OP019,2026-03-03,2026-04-17,2026-04-22,45,1363.29,OVERDUE_RETURN
RNT01060,EQX0061,SITE006,OP027,2026-03-31,2026-05-15,2026-05-12,45,550.23,COMPLETED
RNT01061,EQX0009,SITE001,OP056,2025-08-26,2025-10-25,2025-10-30,60,998.73,OVERDUE_RETURN
RNT01062,EQX0053,SITE010,OP022,2025-12-01,2025-12-22,2025-12-27,21,1249.22,OVERDUE_RETURN
RNT01063,EQX0057,SITE008,OP020,2025-05-16,2025-07-15,2025-07-16,60,398.11,OVERDUE_RETURN
RNT01064,EQX0034,SITE004,OP031,2026-01-16,2026-01-30,2026-01-27,14,368.39,COMPLETED
RNT01065,EQX0037,SITE008,OP011,2025-06-14,2025-07-29,2025-08-03,45,542.26,OVERDUE_RETURN
RNT01066,EQX0023,SITE014,OP046,2025-06-07,2025-06-14,2025-06-14,7,328.49,COMPLETED
RNT01067,EQX0041,SITE010,OP009,2026-03-28,2026-04-11,2026-04-13,14,414.31,OVERDUE_RETURN
RNT01068,EQX0072,SITE012,OP003,2025-11-21,2025-12-05,2025-12-04,14,653.6,COMPLETED
RNT01069,EQX0070,SITE003,OP035,2025-11-05,2025-11-08,2025-11-05,3,693.79,COMPLETED
RNT01070,EQX0064,SITE013,OP010,2026-04-15,2026-04-29,2026-04-28,14,185.45,COMPLETED
RNT01071,EQX0095,SITE009,OP033,2025-12-06,2026-01-20,2026-01-21,45,781.87,OVERDUE_RETURN
RNT01072,EQX0038,SITE013,OP037,2025-05-31,2025-07-30,2025-08-03,60,610.13,OVERDUE_RETURN
RNT01073,EQX0015,SITE012,OP031,2025-02-11,2025-02-18,2025-02-23,7,328.43,OVERDUE_RETURN
RNT01074,EQX0004,SITE007,OP040,2025-08-14,2025-09-04,2025-09-06,21,297.45,OVERDUE_RETURN
RNT01075,EQX0008,SITE010,OP042,2025-07-19,2025-08-18,2025-08-23,30,462.12,OVERDUE_RETURN
RNT01076,EQX0120,SITE013,OP018,2025-07-20,2025-07-23,2025-07-21,3,863.78,COMPLETED
RNT01077,EQX0058,SITE011,OP043,2025-03-31,2025-04-30,2025-05-03,30,426.95,OVERDUE_RETURN
RNT01078,EQX0041,SITE010,OP039,2026-06-08,2026-06-11,2026-06-13,3,684.9,OVERDUE_RETURN
RNT01079,EQX0092,SITE014,OP028,2026-01-14,2026-02-04,2026-02-06,21,195.48,OVERDUE_RETURN
RNT01080,EQX0045,SITE006,OP020,2026-04-02,2026-06-01,2026-06-06,60,291.25,OVERDUE_RETURN
RNT01081,EQX0094,SITE015,OP029,2026-03-02,2026-05-01,2026-05-05,60,546.57,OVERDUE_RETURN
RNT01082,EQX0104,SITE012,OP058,2026-03-11,2026-04-25,2026-04-28,45,357.25,OVERDUE_RETURN
RNT01083,EQX0076,SITE010,OP006,2025-05-28,2025-06-04,2025-06-05,7,782.76,OVERDUE_RETURN
RNT01084,EQX0112,SITE009,OP022,2025-03-09,2025-04-08,2025-04-11,30,292.33,OVERDUE_RETURN
RNT01085,EQX0053,SITE011,OP059,2025-10-07,2025-10-28,2025-10-27,21,885.88,COMPLETED
RNT01086,EQX0091,SITE010,OP049,2025-05-21,2025-05-28,2025-05-27,7,1237.0,COMPLETED
RNT01087,EQX0038,SITE009,OP032,2025-02-13,2025-04-14,2025-04-15,60,1239.92,OVERDUE_RETURN
RNT01088,EQX0039,SITE008,OP036,2026-04-20,2026-04-27,2026-04-24,7,1184.85,COMPLETED
RNT01089,EQX0020,SITE005,OP020,2026-04-29,2026-05-02,2026-05-03,3,709.79,OVERDUE_RETURN
RNT01090,EQX0063,SITE015,OP045,2025-09-08,2025-09-11,2025-09-09,3,1151.19,COMPLETED
RNT01091,EQX0064,SITE002,OP039,2026-01-06,2026-02-05,2026-02-09,30,898.28,OVERDUE_RETURN
RNT01092,EQX0112,SITE005,OP041,2026-05-03,2026-06-17,2026-06-15,45,653.97,COMPLETED
RNT01093,EQX0094,SITE010,OP002,2025-09-23,2025-09-30,2025-09-27,7,365.59,COMPLETED
RNT01094,EQX0060,SITE015,OP045,2025-05-19,2025-06-02,2025-06-01,14,247.17,COMPLETED
RNT01095,EQX0047,SITE007,OP041,2025-12-31,2026-01-03,2026-01-04,3,550.41,OVERDUE_RETURN
RNT01096,EQX0082,SITE015,OP005,2026-06-11,2026-06-18,2026-06-17,7,1151.16,COMPLETED
RNT01097,EQX0077,SITE013,OP011,2026-07-11,2026-07-25,2026-07-27,14,1230.06,OVERDUE_RETURN
RNT01098,EQX0088,SITE013,OP020,2025-10-05,2025-11-19,2025-11-21,45,301.71,OVERDUE_RETURN
RNT01099,EQX0075,SITE006,OP053,2025-05-28,2025-05-31,2025-05-30,3,838.08,COMPLETED
RNT01100,EQX0048,SITE013,OP032,2026-02-26,2026-03-12,2026-03-11,14,310.07,COMPLETED
RNT01101,EQX0020,SITE009,OP015,2025-07-12,2025-09-10,2025-09-15,60,959.05,OVERDUE_RETURN
RNT01102,EQX0107,SITE009,OP055,2026-06-29,2026-08-13,2026-08-18,45,1071.88,OVERDUE_RETURN
RNT01103,EQX0103,SITE002,OP027,2026-04-17,2026-04-20,2026-04-18,3,1219.93,COMPLETED
RNT01104,EQX0119,SITE001,OP031,2025-12-23,2026-01-06,2026-01-08,14,356.55,OVERDUE_RETURN
RNT01105,EQX0057,SITE015,OP039,2026-06-20,2026-08-19,2026-08-21,60,398.7,OVERDUE_RETURN
RNT01106,EQX0039,SITE001,OP048,2025-05-02,2025-05-09,2025-05-08,7,1268.16,COMPLETED
RNT01107,EQX0019,SITE012,OP015,2025-11-11,2025-11-18,2025-11-18,7,345.38,COMPLETED
RNT01108,EQX0011,SITE007,OP045,2025-04-25,2025-04-28,2025-04-25,3,1163.86,COMPLETED
RNT01109,EQX0097,SITE007,OP003,2025-07-21,2025-07-24,2025-07-21,3,1187.18,COMPLETED
RNT01110,EQX0066,SITE010,OP004,2026-04-26,2026-04-29,2026-04-30,3,234.97,OVERDUE_RETURN
RNT01111,EQX0039,SITE011,OP001,2025-04-09,2025-06-08,2025-06-06,60,1348.52,COMPLETED
RNT01112,EQX0027,SITE010,OP058,2025-07-24,2025-07-31,2025-08-02,7,217.16,OVERDUE_RETURN
RNT01113,EQX0019,SITE014,OP048,2025-10-12,2025-11-11,2025-11-13,30,627.3,OVERDUE_RETURN
RNT01114,EQX0110,SITE009,OP050,2025-09-05,2025-10-05,2025-10-03,30,305.86,COMPLETED
RNT01115,EQX0075,SITE013,OP001,2026-06-26,2026-07-03,2026-07-03,7,1404.62,COMPLETED
RNT01116,EQX0022,SITE015,OP049,2026-07-05,2026-07-08,2026-07-06,3,1353.77,COMPLETED
RNT01117,EQX0118,SITE009,OP055,2026-05-02,2026-05-16,2026-05-15,14,738.38,COMPLETED
RNT01118,EQX0014,SITE003,OP054,2025-12-30,2026-01-20,2026-01-23,21,452.13,OVERDUE_RETURN
RNT01119,EQX0030,SITE007,OP008,2025-11-18,2025-11-21,2025-11-25,3,320.1,OVERDUE_RETURN
RNT01120,EQX0018,SITE008,OP049,2026-01-05,2026-02-19,2026-02-20,45,887.56,OVERDUE_RETURN
RNT01121,EQX0006,SITE002,OP021,2026-05-21,2026-05-24,2026-05-27,3,540.19,OVERDUE_RETURN
RNT01122,EQX0077,SITE012,OP020,2026-03-31,2026-04-07,2026-04-12,7,697.25,OVERDUE_RETURN
RNT01123,EQX0110,SITE007,OP013,2025-03-13,2025-05-12,2025-05-16,60,1372.63,OVERDUE_RETURN
RNT01124,EQX0048,SITE003,OP001,2026-05-19,2026-07-03,2026-07-01,45,683.39,COMPLETED
RNT01125,EQX0067,SITE011,OP044,2025-03-29,2025-04-01,2025-03-31,3,681.41,COMPLETED
RNT01126,EQX0089,SITE010,OP007,2025-06-22,2025-06-25,2025-06-27,3,1418.51,OVERDUE_RETURN
RNT01127,EQX0044,SITE004,OP039,2026-02-18,2026-02-21,2026-02-21,3,1244.4,COMPLETED
RNT01128,EQX0093,SITE008,OP018,2025-10-07,2025-12-06,2025-12-09,60,632.24,OVERDUE_RETURN
RNT01129,EQX0086,SITE010,OP026,2026-05-12,2026-06-11,2026-06-12,30,367.17,OVERDUE_RETURN
RNT01130,EQX0059,SITE002,OP008,2025-09-14,2025-10-05,2025-10-09,21,473.14,OVERDUE_RETURN
RNT01131,EQX0018,SITE001,OP007,2025-02-24,2025-04-25,2025-04-23,60,812.63,COMPLETED
RNT01132,EQX0004,SITE003,OP025,2025-12-01,2025-12-08,2025-12-09,7,969.9,OVERDUE_RETURN
RNT01133,EQX0013,SITE013,OP005,2026-06-17,2026-08-16,2026-08-20,60,1186.77,OVERDUE_RETURN
RNT01134,EQX0026,SITE005,OP043,2026-05-25,2026-06-15,2026-06-20,21,512.31,OVERDUE_RETURN
RNT01135,EQX0044,SITE013,OP056,2026-07-08,2026-08-07,2026-08-04,30,1389.78,COMPLETED
RNT01136,EQX0005,SITE007,OP057,2025-05-02,2025-05-23,2025-05-27,21,579.49,OVERDUE_RETURN
RNT01137,EQX0049,SITE008,OP030,2025-02-06,2025-02-09,2025-02-08,3,886.97,COMPLETED
RNT01138,EQX0111,SITE013,OP020,2025-06-18,2025-07-09,2025-07-12,21,350.8,OVERDUE_RETURN
RNT01139,EQX0092,SITE007,OP032,2025-04-23,2025-05-23,2025-05-27,30,1018.3,OVERDUE_RETURN
RNT01140,EQX0088,SITE009,OP037,2026-04-27,2026-05-18,2026-05-23,21,1265.03,OVERDUE_RETURN
RNT01141,EQX0065,SITE001,OP026,2025-09-27,2025-10-18,2025-10-21,21,963.51,OVERDUE_RETURN
RNT01142,EQX0046,SITE013,OP019,2025-11-25,2025-11-28,2025-11-25,3,929.89,COMPLETED
RNT01143,EQX0017,SITE014,OP024,2025-12-24,2026-02-22,2026-02-19,60,1151.8,COMPLETED
RNT01144,EQX0081,SITE006,OP025,2025-04-10,2025-05-01,2025-05-03,21,1439.77,OVERDUE_RETURN
RNT01145,EQX0053,SITE006,OP004,2025-09-08,2025-09-15,2025-09-15,7,1003.07,COMPLETED
RNT01146,EQX0076,SITE002,OP059,2025-03-09,2025-05-08,2025-05-09,60,325.38,OVERDUE_RETURN
RNT01147,EQX0022,SITE001,OP035,2025-11-30,2025-12-03,2025-12-07,3,1015.37,OVERDUE_RETURN
RNT01148,EQX0055,SITE010,OP033,2026-03-08,2026-03-22,2026-03-19,14,1063.87,COMPLETED
RNT01149,EQX0076,SITE001,OP021,2026-01-22,2026-02-21,2026-02-24,30,589.48,OVERDUE_RETURN
RNT01150,EQX0013,SITE013,OP032,2025-04-13,2025-05-28,2025-05-28,45,606.68,COMPLETED
RNT01151,EQX0065,SITE013,OP049,2025-12-14,2025-12-21,2025-12-22,7,641.43,OVERDUE_RETURN
RNT01152,EQX0056,SITE004,OP032,2025-03-19,2025-05-18,2025-05-23,60,451.88,OVERDUE_RETURN
RNT01153,EQX0034,SITE001,OP020,2026-02-16,2026-04-17,2026-04-17,60,973.21,COMPLETED
RNT01154,EQX0012,SITE012,OP055,2025-04-08,2025-05-08,2025-05-10,30,527.17,OVERDUE_RETURN
RNT01155,EQX0073,SITE013,OP034,2026-05-02,2026-05-23,2026-05-23,21,621.09,COMPLETED
RNT01156,EQX0010,SITE011,OP053,2025-11-06,2025-12-06,2025-12-07,30,729.8,OVERDUE_RETURN
RNT01157,EQX0070,SITE006,OP013,2026-03-01,2026-03-22,2026-03-23,21,973.7,OVERDUE_RETURN
RNT01158,EQX0059,SITE011,OP049,2026-07-15,2026-07-22,2026-07-19,7,977.36,COMPLETED
RNT01159,EQX0067,SITE014,OP012,2026-05-27,2026-06-03,2026-06-07,7,520.28,OVERDUE_RETURN
RNT01160,EQX0082,SITE009,OP052,2026-03-21,2026-04-20,2026-04-17,30,843.28,COMPLETED
RNT01161,EQX0047,SITE008,OP010,2025-09-04,2025-09-11,2025-09-12,7,1252.03,OVERDUE_RETURN
RNT01162,EQX0053,SITE006,OP056,2025-03-07,2025-04-21,2025-04-21,45,1254.38,COMPLETED
RNT01163,EQX0035,SITE014,OP019,2025-06-14,2025-06-28,2025-06-28,14,695.45,COMPLETED
RNT01164,EQX0015,SITE003,OP013,2025-01-29,2025-02-05,2025-02-06,7,769.48,OVERDUE_RETURN
RNT01165,EQX0072,SITE007,OP028,2025-02-07,2025-02-14,2025-02-13,7,526.34,COMPLETED
RNT01166,EQX0004,SITE005,OP051,2025-10-12,2025-11-26,2025-12-01,45,403.5,OVERDUE_RETURN
RNT01167,EQX0110,SITE001,OP047,2026-05-13,2026-07-12,2026-07-09,60,250.27,COMPLETED
RNT01168,EQX0115,SITE002,OP021,2025-11-02,2026-01-01,2025-12-30,60,1323.73,COMPLETED
RNT01169,EQX0053,SITE015,OP024,2025-04-03,2025-04-24,2025-04-23,21,479.77,COMPLETED
RNT01170,EQX0074,SITE012,OP033,2025-05-04,2025-06-03,2025-06-08,30,499.8,OVERDUE_RETURN
RNT01171,EQX0114,SITE002,OP016,2025-05-06,2025-07-05,2025-07-07,60,598.19,OVERDUE_RETURN
RNT01172,EQX0075,SITE012,OP025,2025-08-30,2025-09-20,2025-09-20,21,363.23,COMPLETED
RNT01173,EQX0023,SITE004,OP018,2026-03-27,2026-04-17,2026-04-18,21,1275.88,OVERDUE_RETURN
RNT01174,EQX0008,SITE008,OP035,2026-01-19,2026-03-05,2026-03-03,45,581.94,COMPLETED
RNT01175,EQX0055,SITE008,OP044,2025-09-10,2025-09-24,2025-09-23,14,641.01,COMPLETED
RNT01176,EQX0092,SITE006,OP053,2025-11-12,2025-11-15,2025-11-12,3,1248.67,COMPLETED
RNT01177,EQX0085,SITE013,OP004,2025-09-03,2025-09-17,2025-09-22,14,668.56,OVERDUE_RETURN
RNT01178,EQX0082,SITE012,OP024,2025-05-05,2025-06-04,2025-06-04,30,1269.21,COMPLETED
RNT01179,EQX0050,SITE001,OP059,2026-02-07,2026-02-21,2026-02-22,14,294.62,OVERDUE_RETURN
RNT01180,EQX0106,SITE013,OP016,2025-11-01,2025-11-08,2025-11-07,7,1343.18,COMPLETED
RNT01181,EQX0081,SITE006,OP057,2026-02-21,2026-04-22,2026-04-19,60,528.03,COMPLETED
RNT01182,EQX0011,SITE014,OP050,2026-05-19,2026-06-09,2026-06-12,21,1356.65,OVERDUE_RETURN
RNT01183,EQX0043,SITE012,OP028,2025-04-13,2025-06-12,2025-06-11,60,1067.07,COMPLETED
RNT01184,EQX0065,SITE002,OP023,2026-03-07,2026-04-06,2026-04-11,30,1116.99,OVERDUE_RETURN
RNT01185,EQX0059,SITE012,OP002,2025-02-23,2025-04-09,2025-04-08,45,980.3,COMPLETED
RNT01186,EQX0102,SITE011,OP009,2025-01-04,2025-01-25,2025-01-25,21,977.94,COMPLETED
RNT01187,EQX0041,SITE010,OP006,2025-04-24,2025-05-01,2025-05-01,7,835.78,COMPLETED
RNT01188,EQX0099,SITE014,OP042,2025-05-14,2025-07-13,2025-07-16,60,1186.66,OVERDUE_RETURN
RNT01189,EQX0041,SITE008,OP031,2025-05-17,2025-05-31,2025-05-30,14,1053.08,COMPLETED
RNT01190,EQX0106,SITE006,OP052,2025-10-16,2025-10-23,2025-10-21,7,706.41,COMPLETED
RNT01191,EQX0024,SITE007,OP057,2026-01-22,2026-03-23,2026-03-23,60,206.33,COMPLETED
RNT01192,EQX0003,SITE015,OP036,2025-08-23,2025-08-26,2025-08-30,3,431.8,OVERDUE_RETURN
RNT01193,EQX0090,SITE014,OP011,2025-02-20,2025-03-13,2025-03-16,21,942.5,OVERDUE_RETURN
RNT01194,EQX0020,SITE002,OP024,2025-06-24,2025-07-24,2025-07-22,30,197.93,COMPLETED
RNT01195,EQX0068,SITE007,OP050,2026-04-10,2026-06-09,2026-06-13,60,330.51,OVERDUE_RETURN
RNT01196,EQX0092,SITE004,OP013,2025-09-30,2025-10-14,2025-10-18,14,665.23,OVERDUE_RETURN
RNT01197,EQX0056,SITE014,OP014,2025-08-09,2025-10-08,2025-10-09,60,1102.92,OVERDUE_RETURN
RNT01198,EQX0025,SITE007,OP012,2026-02-23,2026-04-24,2026-04-23,60,216.54,COMPLETED
RNT01199,EQX0034,SITE004,OP040,2026-04-07,2026-04-14,2026-04-16,7,920.29,OVERDUE_RETURN
RNT01200,EQX0083,SITE008,OP006,2025-01-11,2025-02-01,2025-01-31,21,1286.73,COMPLETED
